gene_id	feature_id	lr	df	pvalue	adj_pvalue	mean_proportion_ref	mean_proportion_comp	log2FC
ENSG00000278461	ENST00000618428.4	1.928453325	1	0.164927758	0.730221535	0.324588205	0.270360049	-0.263728597
ENSG00000082515	ENST00000522038.5	1.926751517	1	0.165114284	0.730357552	0.219706599	0.259584341	0.240625156
ENSG00000162910	ENST00000430433.5	1.925248046	1	0.165279272	0.730486867	0.129344729	0.174140761	0.429032668
ENSG00000174547	ENST00000329819.4	1.925288385	1	0.165274842	0.730486867	0.185751909	0.23083376	0.313477203
ENSG00000112769	ENST00000522006.5	1.924380864	1	0.16537452	0.730607793	0.177851499	0.1272023	-0.483548374
ENSG00000182718	ENST00000504475.6	1.922874411	1	0.165540133	0.731039357	0.008260658	0.004813567	-0.779150418
ENSG00000099797	ENST00000642961.1	1.920370499	1	0.165815823	0.731849096	0.163833774	0.205323336	0.325664811
ENSG00000136448	ENST00000587014.2	1.919974236	1	0.165859501	0.731849096	0.235185185	0.179010986	-0.393749053
ENSG00000136448	ENST00000676828.1	1.917697044	1	0.166110759	0.732657373	0.162311762	0.217284024	0.420814553
ENSG00000009307	ENST00000689989.1	1.910099331	1	0.166952225	0.735163604	0.02983829	0.021462627	-0.475338175
ENSG00000172270	ENST00000680326.1	1.910883028	1	0.166865203	0.735163604	0.076864091	0.052692396	-0.544715001
ENSG00000177697	ENST00000397420.9	1.911924757	1	0.16674961	0.735163604	0.163522597	0.189830128	0.215218969
ENSG00000187514	ENST00000468027.5	1.910282195	1	0.166931915	0.735163604	0.020866325	0.013457446	-0.632771871
ENSG00000077549	ENST00000264203.7	1.906467337	1	0.167356201	0.736300131	0.252992106	0.218420813	-0.211982031
ENSG00000105640	ENST00000600147.5	1.904706931	1	0.167552409	0.736300131	0.027002306	0.018182864	-0.57050321
ENSG00000152240	ENST00000591715.5	1.90562671	1	0.167449861	0.736300131	0.271185897	0.335263593	0.30601367
ENSG00000175203	ENST00000678521.1	1.905661749	1	0.167445956	0.736300131	0.089108121	0.11857151	0.412128574
ENSG00000233276	ENST00000419783.3	1.9049668	1	0.167523428	0.736300131	0.099635799	0.124085323	0.316596378
ENSG00000008517	ENST00000444393.7	1.901332204	1	0.167929279	0.737655061	0.051009769	0.085711138	0.74870911
ENSG00000121073	ENST00000504260.5	1.900316679	1	0.168042877	0.737852893	0.326388889	0.250963215	-0.379116028
ENSG00000280858	ENST00000625669.2	1.89929808	1	0.168156907	0.738052462	0.350105915	0.399898244	0.19184151
ENSG00000180398	ENST00000409105.5	1.897991953	1	0.168303256	0.738393656	0.205666457	0.259920779	0.337765451
ENSG00000117410	ENST00000471859.6	1.8937509	1	0.168779463	0.740181167	0.150322613	0.116618436	-0.366266173
ENSG00000221983	ENST00000442744.7	1.893006954	1	0.168863157	0.740246555	0.179027938	0.189174358	0.079531807
ENSG00000125691	ENST00000479035.7	1.89109206	1	0.1690788	0.740588539	0.283107072	0.297767073	0.072836441
ENSG00000136068	ENST00000490882.5	1.891224646	1	0.169063858	0.740588539	0.0321993	0.022969251	-0.487325506
ENSG00000111640	ENST00000396859.5	1.889899522	1	0.169213255	0.740875936	0.101955998	0.083164658	-0.293904188
ENSG00000166741	ENST00000535401.5	1.889216256	1	0.169290347	0.740912042	0.160883944	0.199943717	0.313573594
ENSG00000274646	ENST00000616625.4	1.886257796	1	0.16962461	0.742073191	0.066640061	0.047791998	-0.479620653
ENSG00000163866	ENST00000446026.1	1.881269368	1	0.170189946	0.743337742	0.420985061	0.316859149	-0.409927367
ENSG00000163866	ENST00000521580.3	1.881269368	1	0.170189946	0.743337742	0.579014939	0.683140851	0.238582495
ENSG00000168288	ENST00000428879.5	1.882682257	1	0.170029605	0.743337742	0.324939536	0.275198279	-0.239699845
ENSG00000182944	ENST00000406548.5	1.881496635	1	0.170164143	0.743337742	0.052044513	0.074324118	0.514084381
ENSG00000104408	ENST00000676698.1	1.879182865	1	0.17042705	0.743512227	0.034216564	0.050055667	0.548838533
ENSG00000166441	ENST00000531978.5	1.879917134	1	0.170343566	0.743512227	0.002128499	0.000625584	-1.766560561
ENSG00000291408	ENST00000707443.1	1.87909401	1	0.170437155	0.743512227	0.095352186	0.13031366	0.45065039
ENSG00000196531	ENST00000550920.6	1.877389246	1	0.170631174	0.744057007	0.104663875	0.128137058	0.291924196
ENSG00000114503	ENST00000452404.6	1.874333956	1	0.17097953	0.74496904	0.049204273	0.063419976	0.366153735
ENSG00000152601	ENST00000545754.5	1.871312076	1	0.171324881	0.74496904	0.097379518	0.070350308	-0.469061621
ENSG00000170144	ENST00000678421.1	1.87245284	1	0.171194417	0.74496904	0.067206327	0.082780959	0.3007019
ENSG00000171530	ENST00000306388.10	1.87153001	1	0.171299948	0.74496904	0.303844442	0.339195561	0.158784385
ENSG00000196072	ENST00000614731.4	1.87253824	1	0.171184655	0.74496904	0.328888889	0.255614837	-0.363628688
ENSG00000204628	ENST00000511566.5	1.872897686	1	0.171143573	0.74496904	0.020934482	0.012934082	-0.694703546
ENSG00000226248	ENST00000438708.5	1.871822542	1	0.171266487	0.74496904	0.193717842	0.165413169	-0.227882737
ENSG00000185201	ENST00000616316.3	1.869861473	1	0.171490946	0.745389968	0.192434701	0.215623057	0.16414248
ENSG00000178127	ENST00000400033.1	1.869164089	1	0.171570848	0.7454362	0.239613366	0.188989301	-0.34240382
ENSG00000147403	ENST00000492572.5	1.868236485	1	0.171677194	0.745597239	0.088868992	0.105904208	0.253007883
ENSG00000100138	ENST00000648350.1	1.865866132	1	0.171949288	0.745875954	0.178304639	0.19806503	0.151629941
ENSG00000106355	ENST00000409292.5	1.866379056	1	0.171890368	0.745875954	0.040268635	0.027313231	-0.560056606
ENSG00000132471	ENST00000591831.5	1.865907758	1	0.171944506	0.745875954	0.115573297	0.083389875	-0.470863972
ENSG00000124380	ENST00000409116.5	1.86377542	1	0.172189694	0.746175329	0.201817021	0.152705808	-0.402292916
ENSG00000141504	ENST00000570914.5	1.864537571	1	0.172102012	0.746175329	0.187200994	0.130502021	-0.520515949
ENSG00000168374	ENST00000496292.5	1.863457308	1	0.172226307	0.746175329	0.340303536	0.297232173	-0.195231861
ENSG00000278229	ENST00000632240.1	1.860668928	1	0.172547616	0.747266578	0.001706581	0.000805391	-1.083347788
ENSG00000105698	ENST00000595068.5	1.856104158	1	0.17307511	0.748948267	0.184207129	0.140708282	-0.388621644
ENSG00000284936	ENST00000642513.1	1.856627976	1	0.173014485	0.748948267	0.348887164	0.409143476	0.22984633
ENSG00000108518	ENST00000225655.6	1.853600041	1	0.173365268	0.749300007	0.53433021	0.577591696	0.112318415
ENSG00000108518	ENST00000574872.1	1.853600041	1	0.173365268	0.749300007	0.46566979	0.422408304	-0.140669096
ENSG00000244687	ENST00000557021.5	1.854378862	1	0.173274965	0.749300007	0.123797476	0.148371016	0.261227394
ENSG00000048162	ENST00000614830.5	1.850520331	1	0.173722889	0.75024307	0.575975976	0.654740786	0.184915214
ENSG00000048162	ENST00000621444.4	1.850520331	1	0.173722889	0.75024307	0.424024024	0.345259214	-0.296466089
ENSG00000161981	ENST00000481947.1	1.849536479	1	0.173837314	0.750436091	0.321367521	0.254041083	-0.339162304
ENSG00000265681	ENST00000579248.5	1.848366404	1	0.173973511	0.750722905	0.18736374	0.205964516	0.136554025
ENSG00000142227	ENST00000593437.1	1.845271202	1	0.174334385	0.751947892	0.061448838	0.038815747	-0.662743652
ENSG00000165119	ENST00000704004.1	1.844406067	1	0.174435406	0.751947892	0.099281881	0.083736853	-0.245667749
ENSG00000196465	ENST00000696000.1	1.843691907	1	0.174518849	0.751947892	0.087039504	0.063398996	-0.457210337
ENSG00000223639	ENST00000451546.5	1.843537691	1	0.174536874	0.751947892	0.207126755	0.157018907	-0.399575634
ENSG00000161057	ENST00000676908.1	1.842445374	1	0.174664605	0.752197069	0.105503796	0.082081403	-0.362167606
ENSG00000100823	ENST00000216714.8	1.839654333	1	0.174991467	0.752304506	0.271666667	0.306077484	0.172059362
ENSG00000115561	ENST00000409225.2	1.839538707	1	0.175005023	0.752304506	0.184357048	0.12938289	-0.510855725
ENSG00000120306	ENST00000509589.5	1.839383026	1	0.175023278	0.752304506	0.351784429	0.283695847	-0.310346593
ENSG00000196465	ENST00000696001.1	1.838652414	1	0.175108975	0.752304506	0.096629839	0.073181156	-0.400996545
ENSG00000213625	ENST00000497874.5	1.839847782	1	0.174968789	0.752304506	0.556443798	0.652437721	0.229604213
ENSG00000280858	ENST00000630979.3	1.838924209	1	0.175077089	0.752304506	0.350685702	0.399705322	0.188758171
ENSG00000242372	ENST00000440766.5	1.837735302	1	0.175216616	0.752466568	0.155017982	0.127245968	-0.284815631
ENSG00000100316	ENST00000467105.1	1.836210594	1	0.175395739	0.752635145	0.09569801	0.079911678	-0.260082563
ENSG00000146701	ENST00000443006.5	1.83631272	1	0.175383735	0.752635145	0.333611308	0.27215775	-0.293725069
ENSG00000113558	ENST00000353411.11	1.835610551	1	0.17546629	0.75263779	0.214666366	0.230262232	0.101181632
ENSG00000197756	ENST00000490649.1	1.835002613	1	0.175537803	0.752644555	0.211031491	0.216456356	0.036617866
ENSG00000111667	ENST00000537267.5	1.83368165	1	0.175693306	0.752711526	0.312406015	0.251439957	-0.313208304
ENSG00000135404	ENST00000548898.5	1.834007221	1	0.175654965	0.752711526	0.121281356	0.102508711	-0.242611275
ENSG00000274646	ENST00000621001.4	1.831801256	1	0.175914938	0.753361148	0.056450708	0.039417284	-0.51816331
ENSG00000174886	ENST00000591341.1	1.830972258	1	0.17601275	0.753480199	0.009580899	0.00318117	-1.590603517
ENSG00000164733	ENST00000353047.11	1.828568358	1	0.176296737	0.754395821	0.095651799	0.115256184	0.268980161
ENSG00000145741	ENST00000380591.8	1.82653734	1	0.176537086	0.755124053	0.175176353	0.210210187	0.263024545
ENSG00000110200	ENST00000538393.5	1.825653605	1	0.176641784	0.755271704	0.160950271	0.206925741	0.362498117
ENSG00000101084	ENST00000344795.8	1.824000321	1	0.176837845	0.755387664	0.151273014	0.187677322	0.311099692
ENSG00000108107	ENST00000560055.5	1.823432586	1	0.176905229	0.755387664	0.002306977	0.000984044	-1.229208903
ENSG00000108298	ENST00000678609.1	1.823058335	1	0.176949666	0.755387664	0.128126752	0.144917926	0.177664329
ENSG00000222041	ENST00000646386.1	1.823323762	1	0.176918149	0.755387664	0.030689133	0.024614153	-0.318239791
ENSG00000104529	ENST00000532400.1	1.821837641	1	0.177094693	0.755707013	0.05048704	0.035586951	-0.504564781
ENSG00000101294	ENST00000674240.1	1.81215999	1	0.178249336	0.758112604	0.177955054	0.215755425	0.277883928
ENSG00000140575	ENST00000558957.1	1.815362944	1	0.177866231	0.758112604	0.056832274	0.041308722	-0.46026403
ENSG00000140988	ENST00000526586.6	1.812523408	1	0.17820582	0.758112604	0.049556794	0.03945372	-0.328921506
ENSG00000145247	ENST00000620187.4	1.812967958	1	0.178152605	0.758112604	0.114601671	0.09058709	-0.33925072
ENSG00000171863	ENST00000646909.1	1.813106374	1	0.17813604	0.758112604	0.186843976	0.210594701	0.172635084
ENSG00000175061	ENST00000484836.2	1.8118003	1	0.178292418	0.758112604	0.086869022	0.060411249	-0.524024572
ENSG00000185608	ENST00000443660.5	1.814113659	1	0.178015545	0.758112604	0.268274854	0.204025048	-0.394965554
ENSG00000187109	ENST00000393263.7	1.815229222	1	0.177882207	0.758112604	0.111842718	0.13683258	0.290940455
ENSG00000230685	ENST00000447338.5	1.814486152	1	0.177971009	0.758112604	0.200471098	0.152908767	-0.390723125
ENSG00000116209	ENST00000470395.1	1.805763395	1	0.179017287	0.760022578	0.126240712	0.096041738	-0.394443821
ENSG00000122674	ENST00000496860.1	1.806852868	1	0.17888622	0.760022578	0.23459939	0.184332492	-0.347888865
ENSG00000135404	ENST00000552067.5	1.80570689	1	0.179024088	0.760022578	0.123388366	0.105475722	-0.226295407
ENSG00000152601	ENST00000324210.10	1.806404476	1	0.178940149	0.760022578	0.087528258	0.10830267	0.307248045
ENSG00000143774	ENST00000366728.6	1.804570677	1	0.179160903	0.760303486	0.090845721	0.064558559	-0.492810188
ENSG00000172590	ENST00000397496.7	1.800979004	1	0.179594183	0.761841781	0.20673658	0.224145116	0.116639384
ENSG00000104904	ENST00000592727.3	1.800389848	1	0.179665371	0.76184347	0.11714662	0.09741228	-0.266139775
ENSG00000087191	ENST00000584880.6	1.798164395	1	0.179934569	0.76257762	0.102363037	0.083640473	-0.291421722
ENSG00000153187	ENST00000444376.7	1.797202387	1	0.180051081	0.76257762	0.121145448	0.101688106	-0.252589254
ENSG00000169223	ENST00000694904.1	1.797384628	1	0.180029002	0.76257762	0.282416086	0.239944624	-0.235120773
ENSG00000182196	ENST00000442210.2	1.795224494	1	0.180290904	0.763292962	0.05768293	0.042613298	-0.436840749
ENSG00000062716	ENST00000585847.6	1.794061275	1	0.180432119	0.763590431	0.095084589	0.120858897	0.346040237
ENSG00000140105	ENST00000344102.9	1.792618108	1	0.180607498	0.76403219	0.141719599	0.179396193	0.340109988
ENSG00000130255	ENST00000347512.8	1.791265053	1	0.180772105	0.764127805	0.285023997	0.293258763	0.041090829
ENSG00000167460	ENST00000643579.2	1.791290816	1	0.180768969	0.764127805	0.069380201	0.056080516	-0.307024375
ENSG00000185624	ENST00000681954.1	1.790611024	1	0.180851733	0.764164254	0.020802713	0.029515919	0.504721586
ENSG00000198721	ENST00000380118.8	1.787934504	1	0.181178026	0.765242509	0.10754253	0.134696781	0.324808059
ENSG00000164161	ENST00000511314.5	1.787209601	1	0.181266515	0.765315903	0.176684349	0.142720657	-0.307980092
ENSG00000164919	ENST00000524245.5	1.779436025	1	0.182218595	0.769033928	0.048011084	0.042797445	-0.165842837
ENSG00000014641	ENST00000421012.2	1.77832423	1	0.182355236	0.769308918	0.180413297	0.14131563	-0.352384636
ENSG00000117395	ENST00000236051.3	1.776272686	1	0.182607686	0.769770434	0.50273224	0.566048226	0.17113476
ENSG00000117395	ENST00000431635.6	1.776272686	1	0.182607686	0.769770434	0.49726776	0.433951774	-0.196488175
ENSG00000124562	ENST00000474635.1	1.774615541	1	0.182811899	0.770329547	0.057681961	0.045524269	-0.341484371
ENSG00000104904	ENST00000589739.3	1.768975935	1	0.183508866	0.772661352	0.110509393	0.091570697	-0.271211091
ENSG00000169567	ENST00000508488.2	1.769151679	1	0.1834871	0.772661352	0.134725065	0.150206857	0.156932396
ENSG00000187109	ENST00000431879.7	1.766706631	1	0.183790185	0.773543204	0.036643834	0.047303896	0.368388522
ENSG00000174748	ENST00000412097.5	1.763951714	1	0.184132377	0.774121022	0.107825728	0.124419368	0.20650962
ENSG00000178307	ENST00000577419.5	1.763864155	1	0.184143265	0.774121022	0.334259974	0.422904295	0.339360602
ENSG00000197747	ENST00000478348.1	1.764361379	1	0.184081445	0.774121022	0.060762388	0.043237213	-0.490905061
ENSG00000100129	ENST00000460638.1	1.762443444	1	0.184320034	0.77456158	0.109915487	0.087895078	-0.322540388
ENSG00000154473	ENST00000368865.9	1.761846874	1	0.18439432	0.7745713	0.424502873	0.488689284	0.203143152
ENSG00000289720	ENST00000664852.1	1.761003558	1	0.18449939	0.774710275	0.201469014	0.169260011	-0.251316801
ENSG00000009307	ENST00000689732.1	1.759761608	1	0.184654253	0.775058141	0.019815021	0.026762191	0.433601731
ENSG00000103121	ENST00000570086.5	1.757135917	1	0.184982157	0.77585831	0.172973947	0.232573333	0.427130929
ENSG00000233276	ENST00000704374.1	1.757080583	1	0.184989075	0.77585831	0.071516863	0.055595281	-0.363321031
ENSG00000126088	ENST00000636836.1	1.755409241	1	0.185198158	0.776432636	0.077080327	0.054423366	-0.502136503
ENSG00000106588	ENST00000677578.1	1.751753125	1	0.185656492	0.776552674	0.101181121	0.072053116	-0.489807398
ENSG00000137818	ENST00000487304.6	1.753983104	1	0.185376783	0.776552674	0.440574629	0.465648301	0.079854297
ENSG00000143545	ENST00000368575.5	1.751152694	1	0.185731888	0.776552674	0.354819037	0.405696634	0.193317919
ENSG00000156508	ENST00000491404.2	1.751429008	1	0.185697187	0.776552674	0.017497893	0.020815742	0.250493816
ENSG00000170144	ENST00000677508.1	1.752466838	1	0.185566917	0.776552674	0.06689368	0.082585322	0.304015486
ENSG00000182718	ENST00000559113.6	1.751906485	1	0.18563724	0.776552674	0.045099432	0.037810899	-0.254307118
ENSG00000211450	ENST00000534386.2	1.754115532	1	0.185360188	0.776552674	0.229526989	0.192245414	-0.255714618
ENSG00000137409	ENST00000695047.1	1.749597487	1	0.185927342	0.777067982	0.05928412	0.075611884	0.350967304
ENSG00000108691	ENST00000225831.4	1.748040478	1	0.186123261	0.777584836	0.369445187	0.41406943	0.164512363
ENSG00000089248	ENST00000261735.4	1.744480751	1	0.186572086	0.77764864	0.367556518	0.424382452	0.2073989
ENSG00000105258	ENST00000585842.5	1.746280991	1	0.186344948	0.77764864	0.021748199	0.015148349	-0.5217354
ENSG00000108107	ENST00000558815.5	1.744680229	1	0.186546902	0.77764864	0.00544829	0.003204828	-0.765556688
ENSG00000108691	ENST00000580907.6	1.744642257	1	0.186551695	0.77764864	0.369445187	0.414076494	0.164536975
ENSG00000136527	ENST00000487615.5	1.745232088	1	0.18647725	0.77764864	0.074975791	0.098172691	0.388896916
ENSG00000148303	ENST00000463740.5	1.746472695	1	0.186320779	0.77764864	0.352268178	0.402400485	0.191957888
ENSG00000115414	ENST00000354785.11	1.742919103	1	0.186769382	0.778169604	0.07806589	0.063521748	-0.297441702
ENSG00000110321	ENST00000532383.5	1.740562059	1	0.187067626	0.7791106	0.175823427	0.150069889	-0.228492772
ENSG00000041357	ENST00000558281.5	1.738834014	1	0.187286633	0.77936939	0.091049018	0.066235846	-0.459031264
ENSG00000067560	ENST00000418115.6	1.737787282	1	0.187419437	0.77936939	0.132744488	0.151975893	0.195190538
ENSG00000071553	ENST00000455205.5	1.739487381	1	0.187203792	0.77936939	0.109669833	0.086802834	-0.337352687
ENSG00000147140	ENST00000678437.1	1.738276345	1	0.187357374	0.77936939	0.043472167	0.054408533	0.323740921
ENSG00000075415	ENST00000547869.1	1.735623299	1	0.187694341	0.779395856	0.086297893	0.072813624	-0.245116904
ENSG00000104325	ENST00000519328.5	1.733267621	1	0.18799413	0.779395856	0.150408348	0.119426064	-0.332766913
ENSG00000140740	ENST00000268379.9	1.736072466	1	0.187637242	0.779395856	0.362668265	0.42164536	0.21737957
ENSG00000157916	ENST00000605895.6	1.737115154	1	0.187504771	0.779395856	0.313642124	0.373959674	0.253763373
ENSG00000205981	ENST00000469657.5	1.733239359	1	0.18799773	0.779395856	0.066938441	0.050875165	-0.395873397
ENSG00000243449	ENST00000409248.10	1.73318095	1	0.18800517	0.779395856	0.570887021	0.660200983	0.209700023
ENSG00000243449	ENST00000409860.1	1.73318095	1	0.18800517	0.779395856	0.429112979	0.339799017	-0.336675858
ENSG00000284889	ENST00000645325.2	1.734384792	1	0.187851886	0.779395856	0.333164443	0.376233134	0.175392469
ENSG00000140995	ENST00000610455.4	1.731363709	1	0.188236833	0.779755503	0.41252781	0.487125741	0.239802841
ENSG00000230685	ENST00000447369.5	1.731914716	1	0.188166555	0.779755503	0.199630091	0.167302945	-0.254866365
ENSG00000152240	ENST00000589554.5	1.727135755	1	0.188777102	0.781692639	0.231378205	0.189358459	-0.289133102
ENSG00000274474	ENST00000626999.1	1.725897829	1	0.188935632	0.78204818	0.032272969	0.045437632	0.49356138
ENSG00000103035	ENST00000219313.9	1.724972802	1	0.189054193	0.78223807	0.346353807	0.410957526	0.246742761
ENSG00000145247	ENST00000273860.8	1.723694036	1	0.189218235	0.782315269	0.120592589	0.097636721	-0.304645495
ENSG00000185624	ENST00000680914.1	1.724073997	1	0.189169476	0.782315269	0.036380376	0.029597451	-0.29768754
ENSG00000137288	ENST00000374231.8	1.720122002	1	0.189677341	0.783912269	0.119302247	0.093037014	-0.358744511
ENSG00000138382	ENST00000392640.6	1.71761424	1	0.190000434	0.784343949	0.300135646	0.24570456	-0.288690045
ENSG00000176261	ENST00000476493.6	1.718480814	1	0.189888715	0.784343949	0.134385718	0.15578975	0.213220492
ENSG00000197956	ENST00000368719.9	1.718017418	1	0.189948447	0.784343949	0.426677444	0.444151657	0.057906528
ENSG00000138107	ENST00000369905.9	1.716224567	1	0.190179752	0.784482367	0.353256872	0.402711964	0.189030707
ENSG00000164294	ENST00000503787.6	1.716620658	1	0.190128622	0.784482367	0.30035217	0.346460308	0.206034993
ENSG00000108298	ENST00000577741.2	1.71361456	1	0.190517071	0.784971177	0.133778606	0.15025041	0.167521511
ENSG00000141552	ENST00000577747.5	1.714018147	1	0.190464865	0.784971177	0.032876707	0.02653064	-0.309406346
ENSG00000152795	ENST00000630114.2	1.714381254	1	0.190417911	0.784971177	0.069234098	0.051600357	-0.4241017
ENSG00000144381	ENST00000678170.1	1.712250361	1	0.190693658	0.785398066	0.058209602	0.049937427	-0.221135657
ENSG00000161970	ENST00000584164.6	1.710609731	1	0.19090628	0.785672423	0.28157317	0.299637564	0.089708628
ENSG00000172590	ENST00000557221.1	1.71108752	1	0.190844331	0.785672423	0.024095227	0.017945066	-0.425160132
ENSG00000226492	ENST00000461913.5	1.709206338	1	0.191088376	0.786121218	0.195065063	0.155345217	-0.32847758
ENSG00000110955	ENST00000262030.8	1.707056191	1	0.191367761	0.786368782	0.533351234	0.585864958	0.135482241
ENSG00000110955	ENST00000548474.2	1.707056191	1	0.191367761	0.786368782	0.466648766	0.414135042	-0.1722358
ENSG00000164182	ENST00000296597.10	1.707093793	1	0.191362871	0.786368782	0.247679978	0.294311336	0.248865864
ENSG00000214046	ENST00000593409.5	1.705109349	1	0.191621139	0.787109427	0.193314013	0.230057656	0.251049246
ENSG00000132471	ENST00000587642.5	1.70253867	1	0.191956309	0.788185348	0.125920493	0.093727663	-0.425966284
ENSG00000099901	ENST00000435265.5	1.69106215	1	0.193461014	0.79380309	0.134902479	0.107918189	-0.32197882
ENSG00000127314	ENST00000425247.6	1.690233609	1	0.193570177	0.79380309	0.122189153	0.091496191	-0.417332629
ENSG00000137331	ENST00000259874.6	1.689076944	1	0.193722693	0.79380309	0.419776715	0.523012509	0.317223312
ENSG00000137331	ENST00000376377.2	1.689076944	1	0.193722693	0.79380309	0.580223285	0.476987491	-0.282656764
ENSG00000159140	ENST00000381692.6	1.689976366	1	0.193604085	0.79380309	0.252080201	0.17690394	-0.510916624
ENSG00000183011	ENST00000576861.5	1.688740938	1	0.193767024	0.79380309	0.122072954	0.107933672	-0.177598587
ENSG00000015479	ENST00000502499.5	1.684487865	1	0.194329187	0.794593733	0.124516413	0.094479101	-0.398268782
ENSG00000079332	ENST00000373242.6	1.686163073	1	0.194107534	0.794593733	0.377027631	0.432531369	0.198134507
ENSG00000144381	ENST00000677454.1	1.685770368	1	0.194159467	0.794593733	0.051411782	0.039472225	-0.381261177
ENSG00000156515	ENST00000703948.1	1.684630256	1	0.194310335	0.794593733	0.124839452	0.15763158	0.336482664
ENSG00000189403	ENST00000399489.5	1.685034243	1	0.194256861	0.794593733	0.179663901	0.153556284	-0.22653301
ENSG00000042753	ENST00000263270.11	1.682741074	1	0.194560626	0.794657683	0.189577347	0.220589293	0.218576183
ENSG00000167397	ENST00000319788.11	1.682141178	1	0.194640183	0.794657683	0.231266554	0.266687631	0.205594274
ENSG00000177879	ENST00000505423.1	1.683442345	1	0.194467673	0.794657683	0.236044015	0.191951519	-0.29831393
ENSG00000185088	ENST00000411926.1	1.682643246	1	0.194573597	0.794657683	0.026060417	0.018871545	-0.465647632
ENSG00000170889	ENST00000445961.5	1.681226586	1	0.194761548	0.794851641	0.055777622	0.035446819	-0.654030254
ENSG00000087842	ENST00000380421.3	1.679453173	1	0.194997129	0.795209966	0.344620811	0.39837934	0.209133003
ENSG00000119185	ENST00000490426.5	1.679690317	1	0.194965607	0.795209966	0.251154535	0.196690969	-0.352644613
ENSG00000108654	ENST00000540698.6	1.67865149	1	0.195103734	0.795343329	0.0508366	0.03774752	-0.429485695
ENSG00000127184	ENST00000509578.1	1.678070312	1	0.19518106	0.795357277	0.254307751	0.274520526	0.110338591
ENSG00000170889	ENST00000484121.5	1.677490059	1	0.195258299	0.795370859	0.026691932	0.015609319	-0.773996115
ENSG00000062716	ENST00000592790.1	1.676210108	1	0.195428802	0.795463225	0.104670784	0.079472529	-0.397330644
ENSG00000167468	ENST00000354171.13	1.676491361	1	0.195391321	0.795463225	0.161947881	0.187807615	0.213725969
ENSG00000130429	ENST00000645391.1	1.674584326	1	0.195645625	0.79570975	0.086617575	0.070198296	-0.303223786
ENSG00000139644	ENST00000547798.1	1.675177822	1	0.195566441	0.79570975	0.151381831	0.128081378	-0.241131323
ENSG00000234741	ENST00000687549.1	1.674093206	1	0.195711179	0.79570975	0.076724066	0.055575737	-0.465224001
ENSG00000122566	ENST00000678501.1	1.67308696	1	0.195845571	0.795911891	0.030801566	0.025296456	-0.284068415
ENSG00000161057	ENST00000679250.1	1.672600144	1	0.195910628	0.795911891	0.095362702	0.076003363	-0.327361855
ENSG00000161970	ENST00000648839.1	1.672060576	1	0.195982765	0.795911891	0.28110517	0.298950966	0.088798886
ENSG00000120963	ENST00000520347.5	1.671377209	1	0.19607417	0.795982731	0.092732453	0.067403388	-0.460253213
ENSG00000196072	ENST00000441611.5	1.670464679	1	0.196196306	0.796178222	0.328888889	0.258739837	-0.346098071
ENSG00000175482	ENST00000530584.5	1.66810397	1	0.196512685	0.79716152	0.161187161	0.196718373	0.287394873
ENSG00000103769	ENST00000564910.5	1.667486215	1	0.196595574	0.797197274	0.113611821	0.086014144	-0.401467142
ENSG00000042753	ENST00000600964.1	1.665879828	1	0.196811308	0.797771485	0.050434149	0.034301194	-0.556142149
ENSG00000170144	ENST00000677337.1	1.664929136	1	0.196939114	0.797784788	0.074104773	0.060886984	-0.283432631
ENSG00000171863	ENST00000403564.5	1.66475266	1	0.196962849	0.797784788	0.185390133	0.20794222	0.165618251
ENSG00000063177	ENST00000546623.5	1.663533466	1	0.197126917	0.798148939	0.073169252	0.057967043	-0.336004627
ENSG00000129235	ENST00000574838.1	1.656631496	1	0.198058747	0.800580496	0.01382052	0.005887612	-1.231057317
ENSG00000138434	ENST00000440623.5	1.658422443	1	0.197816457	0.800580496	0.10954311	0.136420253	0.316559101
ENSG00000138613	ENST00000380343.8	1.65633117	1	0.198099411	0.800580496	0.132889224	0.101139724	-0.393874374
ENSG00000145912	ENST00000274606.8	1.657210701	1	0.197980351	0.800580496	0.784119497	0.848073315	0.113115457
ENSG00000145912	ENST00000314397.9	1.657210701	1	0.197980351	0.800580496	0.215880503	0.151926685	-0.50685766
ENSG00000169045	ENST00000510411.6	1.655347997	1	0.1982326	0.800818035	0.065522647	0.049584033	-0.40211802
ENSG00000143799	ENST00000366794.10	1.654133472	1	0.198397276	0.800882027	0.124838441	0.164964338	0.402091936
ENSG00000251562	ENST00000710877.1	1.654599247	1	0.198334103	0.800882027	0.102986652	0.069649045	-0.564281882
ENSG00000108654	ENST00000676601.1	1.653055207	1	0.198543611	0.80117223	0.045910885	0.035644117	-0.365172267
ENSG00000115350	ENST00000483063.2	1.651822737	1	0.198711028	0.801246942	0.348039216	0.442761069	0.347278503
ENSG00000161970	ENST00000583011.6	1.65235233	1	0.198639069	0.801246942	0.280913391	0.298647263	0.0883171
ENSG00000172115	ENST00000409764.5	1.65076237	1	0.1988552	0.801527964	0.268257646	0.299937605	0.161043123
ENSG00000167460	ENST00000658224.1	1.649142494	1	0.199075682	0.802116247	0.026680272	0.034494549	0.370595008
ENSG00000140990	ENST00000543683.6	1.645952608	1	0.199510699	0.803568168	0.407889052	0.45495524	0.157547829
ENSG00000125835	ENST00000689611.1	1.641567688	1	0.200110511	0.804178236	0.071713436	0.053035737	-0.435278638
